*************Target variables in total: 40*************
Number of Fault Insertions: 739
Number of Faulty Executions: 554
,variable_name,max_risk_diff,quantile1,quantile2
30,sqrty_0,0.992964824120603,3,1
5,y2_0,0.9149149149149148,1,8
6,y_0,0.8978978978978979,1,9
0,y_2,0.883,8,1
31,result_val_2,0.8221105527638192,1,9
15,temp_0,0.7587587587587588,0,1
16,dd_1,0.7587587587587588,0,1
14,temp_3,0.7577577577577578,9,1
12,d_1,0.7487487487487487,9,1
11,d_4,0.7257257257257257,0,1
9,e_1,0.7227227227227226,9,1
8,e_4,0.6996996996996998,0,2
26,seps_1,0.588957055214724,5,0
19,s_0,0.5728643216080402,5,9
35,ampl_0,0.5678391959798994,1,8
23,abs_sum_0,0.5537688442211055,0,1
25,d_5,0.4120603015075377,9,3
20,result_val_0,0.35678391959799,5,9
18,cy_0,0.3175879396984924,9,0
27,z_0,0.2924623115577889,6,8
22,ceps_1,0.2883435582822086,1,0
24,sy_0,0.23417085427135687,0,9
39,seps_0,0.030048076923076872,2,0
13,d_0,0.0,0,0
32,result_err_10,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
3,fn_1,0.0,0,0
21,result_err_1,0.0,0,0
4,status_0,0.0,0,0
17,dd_0,0.0,0,0
28,stat_ct_0,0.0,0,0
1,result_val_1,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
29,stat_cp_0,0.0,0,0
