*************Target variables in total: 40*************
Number of Fault Insertions: 701
Number of Faulty Executions: 519
,variable_name,max_risk_diff,quantile1,quantile2
19,s_0,0.8653266331658291,8,9
0,y_2,0.842,5,1
5,y2_0,0.8038038038038038,4,8
30,sqrty_0,0.7949748743718593,5,1
18,cy_0,0.7809045226130653,3,4
16,dd_1,0.7767767767767768,0,1
15,temp_0,0.7737737737737738,0,1
12,d_1,0.7727727727727728,0,1
11,d_4,0.7707707707707707,0,1
14,temp_3,0.7667667667667668,0,2
9,e_1,0.7657657657657658,9,1
8,e_4,0.7517517517517518,9,2
6,y_0,0.7497497497497498,4,8
31,result_val_2,0.7195979899497488,0,9
23,abs_sum_0,0.714572864321608,9,0
20,result_val_0,0.6160804020100502,0,9
24,sy_0,0.5809045226130654,1,0
27,z_0,0.535678391959799,4,8
26,seps_1,0.49390243902439024,0,3
25,d_5,0.35276381909547744,9,0
22,ceps_1,0.29878048780487804,2,1
39,seps_0,0.1985559566787004,9,7
35,ampl_0,0.021105527638190957,3,8
2,result_err_7,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
13,d_0,0.0,0,0
3,fn_1,0.0,0,0
29,stat_cp_0,0.0,0,0
17,dd_0,0.0,0,0
4,status_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
28,stat_ct_0,0.0,0,0
