*************Target variables in total: 40*************
Number of Fault Insertions: 722
Number of Faulty Executions: 525
,variable_name,max_risk_diff,quantile1,quantile2
5,y2_0,0.9179179179179179,7,8
0,y_2,0.913,2,0
25,d_5,0.8552763819095477,5,0
6,y_0,0.8128128128128128,7,8
30,sqrty_0,0.8060301507537688,2,1
16,dd_1,0.7667667667667668,0,1
14,temp_3,0.7667667667667668,0,1
15,temp_0,0.7667667667667668,0,1
12,d_1,0.7637637637637638,9,1
11,d_4,0.7597597597597597,0,7
31,result_val_2,0.7346733668341708,6,9
9,e_1,0.7237237237237237,0,2
8,e_4,0.6856856856856857,0,2
27,z_0,0.614070351758794,7,8
19,s_0,0.6,3,0
23,abs_sum_0,0.49949748743718597,0,2
20,result_val_0,0.4683417085427135,8,0
22,ceps_1,0.3170731707317073,1,2
26,seps_1,0.27439024390243905,1,9
35,ampl_0,0.2170854271356784,5,8
18,cy_0,0.14371859296482414,8,4
39,seps_0,0.07581227436823101,2,8
24,sy_0,0.05427135678391959,7,0
2,result_err_7,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
29,stat_cp_0,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
13,d_0,0.0,0,0
28,stat_ct_0,0.0,0,0
