*************Target variables in total: 40*************
Number of Fault Insertions: 739
Number of Faulty Executions: 550
,variable_name,max_risk_diff,quantile1,quantile2
0,y_2,0.958,4,1
30,sqrty_0,0.9437185929648241,2,1
6,y_0,0.8878878878878879,7,8
25,d_5,0.7899497487437186,0,9
5,y2_0,0.7647647647647647,0,8
14,temp_3,0.7497497497497497,0,2
16,dd_1,0.7467467467467468,0,1
15,temp_0,0.7467467467467468,0,1
11,d_4,0.7387387387387387,0,7
9,e_1,0.7237237237237237,0,1
23,abs_sum_0,0.7155778894472362,8,9
12,d_1,0.7137137137137137,9,2
26,seps_1,0.7012195121951219,7,8
8,e_4,0.6376376376376376,0,1
22,ceps_1,0.6280487804878049,2,0
35,ampl_0,0.5125628140703518,0,8
27,z_0,0.4874371859296482,7,8
24,sy_0,0.4592964824120603,2,7
18,cy_0,0.3778894472361809,0,2
31,result_val_2,0.3437185929648241,9,0
19,s_0,0.13266331658291453,8,4
39,seps_0,0.12876052948255112,0,8
20,result_val_0,0.09547738693467345,9,2
1,result_val_1,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
21,result_err_1,0.0,0,0
4,status_0,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
