*************Target variables in total: 40*************
Number of Fault Insertions: 757
Number of Faulty Executions: 557
,variable_name,max_risk_diff,quantile1,quantile2
5,y2_0,0.8948948948948949,7,8
18,cy_0,0.8190954773869347,9,0
0,y_2,0.772,2,1
15,temp_0,0.7567567567567568,0,1
16,dd_1,0.7557557557557557,0,8
12,d_1,0.7537537537537538,9,2
11,d_4,0.7507507507507507,0,1
14,temp_3,0.7507507507507507,9,2
26,seps_1,0.7378048780487805,3,5
8,e_4,0.6976976976976976,0,2
6,y_0,0.6886886886886887,7,8
9,e_1,0.6626626626626627,9,2
30,sqrty_0,0.6211055276381909,2,1
35,ampl_0,0.5688442211055276,1,8
24,sy_0,0.4623115577889447,3,8
22,ceps_1,0.3597560975609756,3,1
19,s_0,0.27738693467336684,6,9
23,abs_sum_0,0.24020100502512565,0,8
25,d_5,0.22914572864321603,1,7
27,z_0,0.20804020100502507,7,8
31,result_val_2,0.17989949748743717,7,8
20,result_val_0,0.1758793969849246,6,9
39,seps_0,0.04572803850782192,0,8
1,result_val_1,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
21,result_err_1,0.0,0,0
4,status_0,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
