*************Target variables in total: 40*************
Number of Fault Insertions: 1585
Number of Faulty Executions: 875
,variable_name,max_risk_diff,quantile1,quantile2
22,ceps_1,0.1165644171779141,0,2
26,seps_1,0.09815950920245398,0,2
18,cy_0,0.055276381909547756,1,0
14,temp_3,0.0520520520520521,0,2
12,d_1,0.041041041041041004,0,2
24,sy_0,0.024120603015075348,0,9
11,d_4,0.02102102102102099,0,6
9,e_1,0.018018018018018056,7,3
8,e_4,0.01401401401401392,7,2
35,ampl_0,0.012060301507537674,0,9
27,z_0,0.007035175879396949,6,0
20,result_val_0,0.0060301507537687815,6,2
0,y_2,0.0050000000000000044,0,9
16,dd_1,0.0010010010010009784,0,3
13,d_0,0.0,0,0
3,fn_1,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
31,result_val_2,0.0,0,0
30,sqrty_0,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
4,status_0,0.0,0,0
10,e_0,0.0,0,0
25,d_5,0.0,0,0
5,y2_0,0.0,0,0
23,abs_sum_0,0.0,0,0
6,y_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
19,s_0,0.0,0,0
7,result_err_0,0.0,0,0
17,dd_0,0.0,0,0
15,temp_0,0.0,0,0
39,seps_0,0.0,0,0
