*************Target variables in total: 40*************
Number of Fault Insertions: 1506
Number of Faulty Executions: 848
,variable_name,max_risk_diff,quantile1,quantile2
12,d_1,0.042042042042042094,0,3
9,e_1,0.03903903903903905,0,3
35,ampl_0,0.03718592964824119,0,9
26,seps_1,0.03658536585365857,9,3
24,sy_0,0.03015075376884424,0,8
11,d_4,0.02302302302302306,0,6
8,e_4,0.020020020020020013,0,3
22,ceps_1,0.018292682926829285,0,3
20,result_val_0,0.013065326633165841,0,9
31,result_val_2,0.012060301507537674,0,9
0,y_2,0.010000000000000009,2,0
30,sqrty_0,0.009045226130653283,1,0
6,y_0,0.00800800800800805,0,9
27,z_0,0.007035175879396949,1,9
14,temp_3,0.00700700700700696,0,3
39,seps_0,0.006016847172081841,0,8
18,cy_0,0.004020100502512558,0,6
5,y2_0,0.004004004004004025,0,9
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
28,stat_ct_0,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
37,e2_0,0.0,0,0
3,fn_1,0.0,0,0
38,ceps_0,0.0,0,0
29,stat_cp_0,0.0,0,0
34,result_err_8,0.0,0,0
10,e_0,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
23,abs_sum_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
19,s_0,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
15,temp_0,0.0,0,0
13,d_0,0.0,0,0
25,d_5,0.0,0,0
