*************Target variables in total: 40*************
Number of Fault Insertions: 1521
Number of Faulty Executions: 861
,variable_name,max_risk_diff,quantile1,quantile2
22,ceps_1,0.3719512195121951,0,1
26,seps_1,0.10365853658536583,0,4
11,d_4,0.06306306306306297,8,6
35,ampl_0,0.05628140703517592,0,9
12,d_1,0.05305305305305308,8,3
9,e_1,0.0520520520520521,0,3
8,e_4,0.02902902902902904,0,2
20,result_val_0,0.009045226130653283,0,8
27,z_0,0.009045226130653283,0,9
31,result_val_2,0.008040201005025116,0,9
18,cy_0,0.007035175879396949,0,5
30,sqrty_0,0.005025125628140725,1,0
24,sy_0,0.005025125628140725,0,5
15,temp_0,0.004004004004004025,0,2
0,y_2,0.0040000000000000036,2,0
14,temp_3,0.0010010010010009784,0,3
16,dd_1,0.0010010010010009784,0,2
5,y2_0,0.0010010010010009784,0,8
13,d_0,0.0,0,0
19,s_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
3,fn_1,0.0,0,0
4,status_0,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
17,dd_0,0.0,0,0
6,y_0,0.0,0,0
25,d_5,0.0,0,0
7,result_err_0,0.0,0,0
23,abs_sum_0,0.0,0,0
10,e_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
39,seps_0,0.0,0,0
