*************Target variables in total: 40*************
Number of Fault Insertions: 1467
Number of Faulty Executions: 852
,variable_name,max_risk_diff,quantile1,quantile2
26,seps_1,0.5548780487804879,1,5
9,e_1,0.05105105105105101,0,3
12,d_1,0.04504504504504503,7,3
24,sy_0,0.03819095477386936,0,9
8,e_4,0.02902902902902904,7,4
11,d_4,0.019019019019019034,0,3
22,ceps_1,0.018292682926829285,0,5
18,cy_0,0.015075376884422065,0,8
35,ampl_0,0.013065326633165841,0,9
31,result_val_2,0.01005025125628145,0,7
27,z_0,0.008040201005025116,5,0
20,result_val_0,0.0060301507537688925,0,9
23,abs_sum_0,0.005025125628140725,0,1
14,temp_3,0.0030030030030030463,0,3
16,dd_1,0.0030030030030030463,0,3
19,s_0,0.0020100502512563345,0,8
15,temp_0,0.002002002002001957,0,3
0,y_2,0.0020000000000000018,1,0
17,dd_0,0.0,0,0
13,d_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
3,fn_1,0.0,0,0
30,sqrty_0,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
4,status_0,0.0,0,0
5,y2_0,0.0,0,0
25,d_5,0.0,0,0
6,y_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
39,seps_0,0.0,0,0
