*************Target variables in total: 40*************
Number of Fault Insertions: 1510
Number of Faulty Executions: 861
,variable_name,max_risk_diff,quantile1,quantile2
22,ceps_1,0.9141104294478528,0,1
26,seps_1,0.6380368098159509,0,1
9,e_1,0.06706706706706711,8,2
18,cy_0,0.059296482412060314,0,7
12,d_1,0.034034034034034044,0,3
8,e_4,0.028028028028028062,8,2
11,d_4,0.028028028028028062,0,7
0,y_2,0.02400000000000002,0,1
5,y2_0,0.010010010010010006,0,8
27,z_0,0.008040201005025116,6,0
35,ampl_0,0.007035175879396949,0,9
24,sy_0,0.0060301507537688925,1,2
6,y_0,0.006006006006005982,0,8
14,temp_3,0.005005005005005003,0,3
20,result_val_0,0.004020100502512558,0,9
15,temp_0,0.002002002002001957,0,7
28,stat_ct_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
31,result_val_2,0.0,0,0
30,sqrty_0,0.0,0,0
29,stat_cp_0,0.0,0,0
3,fn_1,0.0,0,0
16,dd_1,0.0,0,0
4,status_0,0.0,0,0
25,d_5,0.0,0,0
7,result_err_0,0.0,0,0
23,abs_sum_0,0.0,0,0
10,e_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
19,s_0,0.0,0,0
13,d_0,0.0,0,0
17,dd_0,0.0,0,0
39,seps_0,0.0,0,0
