*************Target variables in total: 40*************
Number of Fault Insertions: 1019
Number of Faulty Executions: 764
,variable_name,max_risk_diff,quantile1,quantile2
39,seps_1,0.125,3,1
36,ampl_0,0.1165829145728643,0,6
38,ceps_1,0.08552631578947367,0,1
11,d_4,0.036036036036036,0,6
5,y2_0,0.016016016016015988,4,0
28,z_0,0.008040201005025116,3,1
31,sqrty_0,0.0060301507537688925,0,7
25,sy_0,0.0060301507537688925,0,4
20,result_val_0,0.0060301507537688925,8,0
8,e_4,0.0030030030030030463,1,0
6,y_0,0.002002002002001957,0,2
19,s_0,0.0010050251256281673,1,0
9,e_1,0.0,0,0
26,d_5,0.0,0,0
2,result_err_7,0.0,0,0
37,stat_ca_0,0.0,0,0
3,fn_1,0.0,0,0
35,result_err_8,0.0,0,0
34,result_err_9,0.0,0,0
33,result_err_10,0.0,0,0
32,result_val_2,0.0,0,0
4,status_0,0.0,0,0
30,stat_cp_0,0.0,0,0
29,stat_ct_0,0.0,0,0
27,seps_0,0.0,0,0
24,abs_sum_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
23,ceps_0,0.0,0,0
22,result_err_1,0.0,0,0
21,e2_0,0.0,0,0
1,result_val_1,0.0,0,0
18,cy_0,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
15,temp_0,0.0,0,0
14,temp_3,0.0,0,0
13,d_0,0.0,0,0
12,d_1,0.0,0,0
0,y_2,0.0,0,0
