*************Target variables in total: 40*************
Number of Fault Insertions: 953
Number of Faulty Executions: 735
,variable_name,max_risk_diff,quantile1,quantile2
22,ceps_1,0.21176470588235297,0,3
35,ampl_0,0.15778894472361804,1,7
11,d_4,0.08008008008008005,8,6
24,sy_0,0.026130653266331683,4,0
26,seps_1,0.01764705882352946,0,3
31,result_val_2,0.013065326633165841,1,7
18,cy_0,0.009045226130653283,0,3
30,sqrty_0,0.007035175879396949,0,9
20,result_val_0,0.0060301507537688925,9,0
25,d_5,0.0030150753768843908,1,0
0,y_2,0.0030000000000000027,1,0
27,z_0,0.0020100502512563345,3,0
14,temp_3,0.002002002002002068,0,1
5,y2_0,0.002002002002001957,0,7
6,y_0,0.0010010010010009784,0,2
8,e_4,0.0010010010010009784,1,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
3,fn_1,0.0,0,0
4,status_0,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
10,e_0,0.0,0,0
12,d_1,0.0,0,0
7,result_err_0,0.0,0,0
23,abs_sum_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
19,s_0,0.0,0,0
9,e_1,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
15,temp_0,0.0,0,0
13,d_0,0.0,0,0
39,seps_0,0.0,0,0
