*************Target variables in total: 40*************
Number of Fault Insertions: 746
Number of Faulty Executions: 625
,variable_name,max_risk_diff,quantile1,quantile2
14,temp_3,0.933933933933934,1,0
35,ampl_0,0.8341708542713567,0,8
30,sqrty_0,0.8341708542713567,2,0
5,y2_0,0.8308308308308309,0,8
6,y_0,0.8308308308308309,0,8
8,e_4,0.8308308308308309,1,0
9,e_1,0.8308308308308309,1,0
12,d_1,0.8308308308308309,1,0
0,y_2,0.83,4,0
11,d_4,0.8058058058058059,0,9
27,z_0,0.7236180904522612,0,8
39,seps_0,0.11432009626955475,0,6
20,result_val_0,0.062311557788944705,0,8
24,sy_0,0.019095477386934623,3,0
18,cy_0,0.01306532663316573,1,3
23,abs_sum_0,0.0060301507537687815,0,9
31,result_val_2,0.0060301507537687815,1,0
19,s_0,0.0020100502512562235,0,5
25,d_5,0.0010050251256280562,0,9
29,stat_cp_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
3,fn_1,0.0,0,0
10,e_0,0.0,0,0
28,stat_ct_0,0.0,0,0
4,status_0,0.0,0,0
13,d_0,0.0,0,0
22,ceps_1,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
15,temp_0,0.0,0,0
7,result_err_0,0.0,0,0
26,seps_1,0.0,0,0
