*************Target variables in total: 40*************
Number of Fault Insertions: 471
Number of Faulty Executions: 396
,variable_name,max_risk_diff,quantile1,quantile2
38,ceps_0,1.0,0,2
0,y_2,0.744,2,0
24,sy_0,0.7386934673366834,0,6
5,y2_0,0.7357357357357357,7,8
6,y_0,0.7257257257257257,7,8
30,sqrty_0,0.7095477386934673,2,0
18,cy_0,0.7055276381909548,9,1
27,z_0,0.6703517587939699,7,8
39,seps_0,0.48495788206979545,3,0
31,result_val_2,0.43417085427135677,5,7
20,result_val_0,0.23015075376884425,9,0
19,s_0,0.13768844221105528,0,4
23,abs_sum_0,0.08844221105527639,2,7
25,d_5,0.07939698492462312,4,0
35,ampl_0,0.036180904522613064,7,8
11,d_4,0.004004004004004004,0,8
12,d_1,0.003003003003003003,1,0
9,e_1,0.002002002002002002,1,0
8,e_4,0.0,0,0
17,dd_0,0.0,0,0
2,result_err_7,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
13,d_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
14,temp_3,0.0,0,0
3,fn_1,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
4,status_0,0.0,0,0
26,seps_1,0.0,0,0
15,temp_0,0.0,0,0
10,e_0,0.0,0,0
16,dd_1,0.0,0,0
22,ceps_1,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
7,result_err_0,0.0,0,0
