*************Target variables in total: 40*************
Number of Fault Insertions: 525
Number of Faulty Executions: 456
,variable_name,max_risk_diff,quantile1,quantile2
11,d_4,0.980980980980981,0,1
26,seps_1,0.9212121212121211,9,3
18,cy_0,0.9185929648241207,9,8
39,seps_0,0.9072289156626506,9,5
0,y_2,0.789,8,7
24,sy_0,0.7376884422110552,8,0
22,ceps_1,0.696969696969697,0,3
30,sqrty_0,0.6773869346733669,8,9
23,abs_sum_0,0.5336683417085427,6,0
25,d_5,0.38190954773869346,8,0
5,y2_0,0.36936936936936937,5,0
19,s_0,0.3597989949748744,6,1
6,y_0,0.2832832832832833,3,2
31,result_val_2,0.23316582914572864,9,4
27,z_0,0.1969849246231156,5,2
20,result_val_0,0.11356783919597987,7,0
12,d_1,0.05705705705705705,0,1
35,ampl_0,0.021105527638190957,8,1
9,e_1,0.02102102102102102,0,1
14,temp_3,0.007007007007007009,0,1
8,e_4,0.004004004004004011,0,2
21,result_err_1,0.0,0,0
15,temp_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
13,d_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
7,result_err_0,0.0,0,0
1,result_val_1,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
16,dd_1,0.0,0,0
2,result_err_7,0.0,0,0
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
10,e_0,0.0,0,0
4,status_0,0.0,0,0
