*************Target variables in total: 40*************
Number of Fault Insertions: 483
Number of Faulty Executions: 425
,variable_name,max_risk_diff,quantile1,quantile2
11,d_4,0.997997997997998,9,1
14,temp_3,0.9639639639639639,0,1
39,seps_0,0.9278846153846154,9,0
0,y_2,0.879,0,8
18,cy_0,0.8190954773869347,8,1
26,seps_1,0.7730061349693251,6,2
5,y2_0,0.6696696696696697,9,6
31,result_val_2,0.5396984924623115,6,1
22,ceps_1,0.48466257668711654,6,2
6,y_0,0.45245245245245247,9,6
25,d_5,0.4020100502512563,0,9
19,s_0,0.3708542713567839,8,1
24,sy_0,0.2492462311557789,9,0
23,abs_sum_0,0.23517587939698492,9,0
20,result_val_0,0.2,8,1
27,z_0,0.09547738693467336,8,6
35,ampl_0,0.08341708542713566,9,0
30,sqrty_0,0.06331658291457286,7,2
12,d_1,0.039039039039039033,0,1
9,e_1,0.0010010010010009993,1,0
8,e_4,0.0010010010010009993,0,1
29,stat_cp_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
7,result_err_0,0.0,0,0
15,temp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
16,dd_1,0.0,0,0
10,e_0,0.0,0,0
3,fn_1,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
13,d_0,0.0,0,0
2,result_err_7,0.0,0,0
17,dd_0,0.0,0,0
4,status_0,0.0,0,0
