*************Target variables in total: 40*************
Number of Fault Insertions: 494
Number of Faulty Executions: 439
,variable_name,max_risk_diff,quantile1,quantile2
11,d_4,0.993993993993994,9,8
14,temp_3,0.958958958958959,0,1
26,seps_1,0.9470588235294117,9,0
39,seps_0,0.9212121212121213,9,0
22,ceps_1,0.888235294117647,1,0
6,y_0,0.8578578578578578,8,6
31,result_val_2,0.5608040201005026,9,0
23,abs_sum_0,0.39899497487437185,2,9
18,cy_0,0.2964824120603015,4,6
5,y2_0,0.24424424424424426,8,1
30,sqrty_0,0.2190954773869347,1,8
24,sy_0,0.21105527638190955,0,5
12,d_1,0.16016016016016016,0,1
19,s_0,0.13768844221105528,7,8
20,result_val_0,0.12864321608040202,7,0
27,z_0,0.128643216080402,8,1
0,y_2,0.11499999999999999,0,3
25,d_5,0.09145728643216079,1,6
35,ampl_0,0.08241206030150755,9,0
8,e_4,0.02102102102102102,0,2
9,e_1,0.015015015015015017,0,1
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
2,result_err_7,0.0,0,0
28,stat_ct_0,0.0,0,0
29,stat_cp_0,0.0,0,0
13,d_0,0.0,0,0
16,dd_1,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
10,e_0,0.0,0,0
15,temp_0,0.0,0,0
