*************Target variables in total: 40*************
Number of Fault Insertions: 494
Number of Faulty Executions: 436
,variable_name,max_risk_diff,quantile1,quantile2
11,d_4,0.978978978978979,0,1
39,seps_0,0.928136419001218,9,1
26,seps_1,0.6436781609195402,6,7
23,abs_sum_0,0.5316582914572864,8,1
22,ceps_1,0.3563218390804598,4,2
0,y_2,0.307,9,7
6,y_0,0.2552552552552552,0,1
25,d_5,0.21306532663316585,9,6
31,result_val_2,0.16884422110552763,9,1
18,cy_0,0.16482412060301507,3,9
20,result_val_0,0.14673366834170853,7,3
19,s_0,0.14371859296482412,4,8
5,y2_0,0.14114114114114115,7,2
24,sy_0,0.1185929648241206,8,3
30,sqrty_0,0.0864321608040201,8,7
35,ampl_0,0.07638190954773866,8,1
27,z_0,0.048241206030150766,0,2
12,d_1,0.029029029029029027,1,0
9,e_1,0.018018018018018014,1,0
8,e_4,0.012012012012012019,2,0
14,temp_3,0.001001001001001001,0,1
10,e_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
13,d_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
29,stat_cp_0,0.0,0,0
1,result_val_1,0.0,0,0
28,stat_ct_0,0.0,0,0
15,temp_0,0.0,0,0
2,result_err_7,0.0,0,0
16,dd_1,0.0,0,0
17,dd_0,0.0,0,0
7,result_err_0,0.0,0,0
4,status_0,0.0,0,0
21,result_err_1,0.0,0,0
3,fn_1,0.0,0,0
