*************Target variables in total: 40*************
Number of Fault Insertions: 725
Number of Faulty Executions: 549
,variable_name,max_risk_diff,quantile1,quantile2
5,y2_0,0.8988988988988988,4,9
30,sqrty_0,0.871356783919598,4,0
0,y_2,0.866,5,0
6,y_0,0.8308308308308308,4,9
27,z_0,0.7979899497487437,4,9
15,temp_0,0.7697697697697697,0,1
16,dd_1,0.7657657657657657,0,1
14,temp_3,0.7657657657657657,9,1
12,d_1,0.7597597597597597,0,1
9,e_1,0.7587587587587588,9,1
8,e_4,0.7517517517517518,9,3
11,d_4,0.7367367367367368,0,1
26,seps_1,0.6107784431137725,7,0
35,ampl_0,0.5145728643216081,0,9
31,result_val_2,0.4482412060301507,6,2
23,abs_sum_0,0.4030150753768844,0,9
24,sy_0,0.4020100502512563,8,3
19,s_0,0.39597989949748746,7,1
25,d_5,0.3376884422110552,8,1
18,cy_0,0.3155778894472362,3,2
20,result_val_0,0.24924623115577893,8,1
22,ceps_1,0.23952095808383234,1,0
39,seps_0,0.1811594202898551,0,7
3,fn_1,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
21,result_err_1,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
17,dd_0,0.0,0,0
1,result_val_1,0.0,0,0
4,status_0,0.0,0,0
