*************Target variables in total: 40*************
Number of Fault Insertions: 760
Number of Faulty Executions: 553
,variable_name,max_risk_diff,quantile1,quantile2
5,y2_0,0.9359359359359359,6,9
0,y_2,0.922,3,0
6,y_0,0.9039039039039038,6,9
30,sqrty_0,0.7909547738693468,3,0
16,dd_1,0.7487487487487487,0,1
15,temp_0,0.7437437437437437,0,1
14,temp_3,0.7417417417417418,9,1
31,result_val_2,0.7407035175879397,2,9
11,d_4,0.7297297297297297,0,8
9,e_1,0.7137137137137137,9,2
12,d_1,0.7087087087087087,9,2
26,seps_1,0.703030303030303,8,6
8,e_4,0.6496496496496497,9,2
35,ampl_0,0.5758793969849247,0,9
24,sy_0,0.5577889447236181,8,9
27,z_0,0.5316582914572864,6,9
23,abs_sum_0,0.48743718592964824,1,9
25,d_5,0.45929648241206034,6,1
19,s_0,0.4522613065326633,1,0
22,ceps_1,0.4484848484848485,2,1
20,result_val_0,0.21206030150753769,4,5
39,seps_0,0.18313253012048192,0,7
18,cy_0,0.16984924623115571,5,9
3,fn_1,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
17,dd_0,0.0,0,0
4,status_0,0.0,0,0
