*************Target variables in total: 40*************
Number of Fault Insertions: 703
Number of Faulty Executions: 531
,variable_name,max_risk_diff,quantile1,quantile2
24,sy_0,0.8904522613065327,9,0
14,temp_3,0.7537537537537538,0,1
16,dd_1,0.7517517517517518,0,1
15,temp_0,0.7517517517517518,0,1
12,d_1,0.7437437437437437,9,1
11,d_4,0.7397397397397398,9,1
8,e_4,0.7117117117117118,9,1
9,e_1,0.6756756756756757,0,2
27,z_0,0.6522613065326633,2,8
5,y2_0,0.6466466466466466,2,8
30,sqrty_0,0.55678391959799,6,1
26,seps_1,0.5060240963855422,6,4
20,result_val_0,0.5035175879396985,8,0
19,s_0,0.49547738693467336,6,0
18,cy_0,0.4874371859296482,9,0
22,ceps_1,0.48192771084337355,0,1
25,d_5,0.42512562814070354,8,0
6,y_0,0.4184184184184185,2,8
0,y_2,0.41700000000000004,7,1
35,ampl_0,0.3587939698492463,2,8
23,abs_sum_0,0.28542713567839195,3,2
39,seps_0,0.22316043425814236,1,8
31,result_val_2,0.22211055276381908,6,1
2,result_err_7,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
17,dd_0,0.0,0,0
1,result_val_1,0.0,0,0
28,stat_ct_0,0.0,0,0
3,fn_1,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
21,result_err_1,0.0,0,0
29,stat_cp_0,0.0,0,0
