*************Target variables in total: 40*************
Number of Fault Insertions: 742
Number of Faulty Executions: 563
,variable_name,max_risk_diff,quantile1,quantile2
30,sqrty_0,0.9547738693467337,3,0
5,y2_0,0.9329329329329329,4,9
6,y_0,0.9059059059059059,4,9
0,y_2,0.904,4,0
15,temp_0,0.8568568568568569,0,8
26,seps_1,0.8383233532934132,9,2
27,z_0,0.7959798994974875,6,9
14,temp_3,0.7507507507507507,9,1
16,dd_1,0.7487487487487487,0,1
12,d_1,0.7467467467467468,9,1
11,d_4,0.7397397397397397,0,8
9,e_1,0.7167167167167168,9,2
8,e_4,0.7147147147147147,0,2
35,ampl_0,0.6874371859296482,0,9
25,d_5,0.5899497487437186,4,1
22,ceps_1,0.34730538922155685,4,0
24,sy_0,0.34271356783919593,8,3
18,cy_0,0.29346733668341707,7,0
31,result_val_2,0.26532663316582916,6,0
23,abs_sum_0,0.21507537688442213,9,4
19,s_0,0.19798994974874373,8,3
39,seps_0,0.18840579710144922,2,8
20,result_val_0,0.10854271356783929,8,9
1,result_val_1,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
21,result_err_1,0.0,0,0
4,status_0,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
