*************Target variables in total: 37*************
Number of Fault Insertions: 478
Number of Faulty Executions: 284
,variable_name,importance_score,p_label
55,result_err_9,0.9651656754460494,0
53,c0_1,0.9651656754460494,0
52,result_val_7,0.9347606860089396,-1
54,result_err_10,0.9270462516752942,-1
51,t_1,0.8907550279745086,-2
25,e_4,0.865738048564895,2
24,result_err_0,0.865738048564895,2
23,result_val_0,0.8407560863318763,1
30,d_4,0.8407560863318763,1
27,e_1,0.8183714305666433,-2
35,temp_3,0.810284360427686,-2
32,d_1,0.810284360427686,-2
40,dd_1,0.767358389274085,3
37,temp_0,0.767358389274085,3
22,y_0,0.7321957813723617,1
21,y2_0,0.7321957813723617,1
29,e_0,0.7244897959183674,0
34,d_0,0.7244897959183674,0
42,dd_0,0.7244897959183674,0
19,status_0,0.7244897959183674,0
50,px_0,0,-5
6,value_2,0,-5
48,result_err_7,0,-5
47,result_err_8,0,-5
46,c0_0,0,-5
45,result_val_6,0,-5
44,t_0,0,-5
43,px11_0,0,-5
49,result_err_6,0,-5
8,value_1,0,-5
9,result_err_4,0,-5
11,count_1,0,-5
13,count_0,0,-5
15,x_4,0,-5
1,n_4,0,-5
18,result_val_4,0,-5
20,return_val_0,0,-5
