*************Target variables in total: 37*************
Number of Fault Insertions: 528
Number of Faulty Executions: 323
,variable_name,importance_score,p_label
55,result_err_9,1.0294820717131474,0
53,c0_1,1.0294820717131474,0
52,result_val_7,0.9974304978867261,-1
54,result_err_10,0.9971536962805528,-1
51,t_1,0.9702367378551013,-2
27,e_1,0.9092709188663004,-2
23,result_val_0,0.9083421961738906,1
30,d_4,0.9083421961738906,1
25,e_4,0.8972755382741666,1
24,result_err_0,0.8972755382741666,1
35,temp_3,0.8926896935474251,-2
32,d_1,0.8926896935474251,-2
22,y_0,0.8101513362367936,-2
37,temp_0,0.8101513362367936,-2
40,dd_1,0.8101513362367936,-2
21,y2_0,0.8101513362367936,-2
29,e_0,0.7849331713244229,0
19,status_0,0.7849331713244229,0
42,dd_0,0.7849331713244229,0
34,d_0,0.7849331713244229,0
43,px11_0,0,-5
44,t_0,0,-5
46,c0_0,0,-5
47,result_err_8,0,-5
6,value_2,0,-5
48,result_err_7,0,-5
49,result_err_6,0,-5
50,px_0,0,-5
45,result_val_6,0,-5
18,result_val_4,0,-5
8,value_1,0,-5
9,result_err_4,0,-5
11,count_1,0,-5
1,n_4,0,-5
13,count_0,0,-5
15,x_4,0,-5
20,return_val_0,0,-5
