*************Target variables in total: 40*************
Number of Fault Insertions: 1031
Number of Faulty Executions: 779
,variable_name,max_risk_diff,quantile1,quantile2
26,seps_1,0.4878048780487805,1,0
5,y2_0,0.3823823823823824,0,3
6,y_0,0.2492492492492493,0,3
22,ceps_1,0.08536585365853655,2,0
11,d_4,0.05005005005005003,0,3
8,e_4,0.04404404404404405,2,3
12,d_1,0.03703703703703709,0,3
9,e_1,0.02202202202202197,0,3
35,ampl_0,0.02010050251256279,0,4
14,temp_3,0.00700700700700696,7,3
20,result_val_0,0.0060301507537688925,4,1
31,result_val_2,0.0020100502512563345,0,2
0,y_2,0.0010000000000000009,0,2
13,d_0,0.0,0,0
27,z_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
3,fn_1,0.0,0,0
30,sqrty_0,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
4,status_0,0.0,0,0
10,e_0,0.0,0,0
25,d_5,0.0,0,0
24,sy_0,0.0,0,0
23,abs_sum_0,0.0,0,0
7,result_err_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
19,s_0,0.0,0,0
18,cy_0,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
15,temp_0,0.0,0,0
39,seps_0,0.0,0,0
