*************Target variables in total: 40*************
Number of Fault Insertions: 970
Number of Faulty Executions: 734
,variable_name,max_risk_diff,quantile1,quantile2
14,temp_3,0.4864864864864865,0,3
24,sy_0,0.47537688442211057,1,0
5,y2_0,0.37637637637637633,0,4
11,d_4,0.35435435435435436,7,6
8,e_4,0.34434434434434436,0,3
35,ampl_0,0.3386934673366834,0,3
6,y_0,0.31931931931931934,0,4
12,d_1,0.2942942942942943,8,3
9,e_1,0.29329329329329334,0,3
26,seps_1,0.1515151515151515,5,0
22,ceps_1,0.030303030303030387,2,1
19,s_0,0.03015075376884424,0,1
25,d_5,0.026130653266331683,0,3
18,cy_0,0.014070351758794009,0,5
23,abs_sum_0,0.012060301507537674,7,2
27,z_0,0.009045226130653283,0,7
31,result_val_2,0.009045226130653283,0,3
20,result_val_0,0.007035175879396949,0,1
0,y_2,0.0020000000000000018,0,4
17,dd_0,0.0,0,0
30,sqrty_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
3,fn_1,0.0,0,0
29,stat_cp_0,0.0,0,0
1,result_val_1,0.0,0,0
28,stat_ct_0,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
15,temp_0,0.0,0,0
16,dd_1,0.0,0,0
21,result_err_1,0.0,0,0
39,seps_0,0.0,0,0
