*************Target variables in total: 40*************
Number of Fault Insertions: 485
Number of Faulty Executions: 434
,variable_name,max_risk_diff,quantile1,quantile2
11,d_4,0.996996996996997,0,1
14,temp_3,0.950950950950951,0,1
39,seps_0,0.9376498800959232,9,2
26,seps_1,0.8881987577639752,8,0
18,cy_0,0.8562814070351759,9,0
0,y_2,0.836,5,6
6,y_0,0.7427427427427428,4,3
22,ceps_1,0.6273291925465838,3,0
31,result_val_2,0.5336683417085427,9,0
23,abs_sum_0,0.4492462311557789,9,8
27,z_0,0.44221105527638194,4,0
35,ampl_0,0.42613065326633165,0,6
30,sqrty_0,0.414070351758794,5,6
24,sy_0,0.3326633165829146,4,9
5,y2_0,0.27627627627627627,4,3
25,d_5,0.25326633165829143,0,9
20,result_val_0,0.1658291457286432,6,0
8,e_4,0.14314314314314314,0,2
19,s_0,0.05025125628140703,6,0
12,d_1,0.04704704704704704,0,1
9,e_1,0.02202202202202202,0,1
17,dd_0,0.0,0,0
13,d_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
28,stat_ct_0,0.0,0,0
29,stat_cp_0,0.0,0,0
3,fn_1,0.0,0,0
4,status_0,0.0,0,0
2,result_err_7,0.0,0,0
15,temp_0,0.0,0,0
16,dd_1,0.0,0,0
7,result_err_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
10,e_0,0.0,0,0
