*************Target variables in total: 40*************
Number of Fault Insertions: 489
Number of Faulty Executions: 401
,variable_name,max_risk_diff,quantile1,quantile2
38,ceps_0,1.0,0,3
39,seps_0,0.6425992779783393,1,8
5,y2_0,0.6206206206206206,7,8
30,sqrty_0,0.6020100502512563,2,0
31,result_val_2,0.6,3,7
27,z_0,0.5718592964824121,7,8
24,sy_0,0.5115577889447236,9,2
0,y_2,0.497,9,0
18,cy_0,0.4552763819095478,0,8
20,result_val_0,0.4311557788944723,9,0
6,y_0,0.4074074074074074,3,8
35,ampl_0,0.1507537688442211,0,8
25,d_5,0.035175879396984924,0,9
11,d_4,0.03303303303303303,0,8
9,e_1,0.023023023023023025,1,0
23,abs_sum_0,0.021105527638190954,8,0
12,d_1,0.01901901901901902,1,0
19,s_0,0.004020100502512563,3,8
8,e_4,0.001001001001001001,2,0
17,dd_0,0.0,0,0
4,status_0,0.0,0,0
2,result_err_7,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
10,e_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
3,fn_1,0.0,0,0
29,stat_cp_0,0.0,0,0
1,result_val_1,0.0,0,0
28,stat_ct_0,0.0,0,0
13,d_0,0.0,0,0
26,seps_1,0.0,0,0
14,temp_3,0.0,0,0
15,temp_0,0.0,0,0
16,dd_1,0.0,0,0
22,ceps_1,0.0,0,0
21,result_err_1,0.0,0,0
7,result_err_0,0.0,0,0
