*************Target variables in total: 40*************
Number of Fault Insertions: 476
Number of Faulty Executions: 418
,variable_name,max_risk_diff,quantile1,quantile2
6,y_0,1.0,0,6
15,temp_0,0.7917917917917918,0,1
11,d_4,0.7757757757757758,9,1
16,dd_1,0.7747747747747747,0,1
14,temp_3,0.7637637637637638,0,2
5,y2_0,0.7587587587587588,0,8
12,d_1,0.7277277277277278,9,1
22,ceps_1,0.676829268292683,2,0
9,e_1,0.5815815815815816,0,1
26,seps_1,0.5426829268292683,2,4
25,d_5,0.47437185929648246,9,0
0,y_2,0.303,8,9
24,sy_0,0.2964824120603015,0,1
8,e_4,0.16516516516516516,0,2
30,sqrty_0,0.13467336683417086,3,4
18,cy_0,0.1256281407035176,6,8
27,z_0,0.10552763819095479,6,3
23,abs_sum_0,0.09748743718592966,8,7
39,seps_0,0.09626955475330927,9,5
20,result_val_0,0.058291457286432154,7,0
19,s_0,0.04824120603015075,1,0
31,result_val_2,0.034170854271356785,2,9
35,ampl_0,0.01809045226130651,1,9
21,result_err_1,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
2,result_err_7,0.0,0,0
17,dd_0,0.0,0,0
1,result_val_1,0.0,0,0
28,stat_ct_0,0.0,0,0
3,fn_1,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
29,stat_cp_0,0.0,0,0
