*************Target variables in total: 40*************
Number of Fault Insertions: 517
Number of Faulty Executions: 435
,variable_name,max_risk_diff,quantile1,quantile2
38,ceps_0,1.0,0,3
39,seps_0,0.861612515042118,6,5
8,e_4,0.8018018018018018,2,0
35,ampl_0,0.8,4,8
18,cy_0,0.7869346733668342,0,6
0,y_2,0.772,5,0
5,y2_0,0.7567567567567568,4,8
6,y_0,0.7127127127127127,4,8
24,sy_0,0.7125628140703517,3,8
11,d_4,0.7087087087087087,0,8
30,sqrty_0,0.6904522613065327,3,0
31,result_val_2,0.6804020100502512,5,1
27,z_0,0.6090452261306533,2,8
12,d_1,0.5995995995995996,1,0
9,e_1,0.5865865865865866,1,0
25,d_5,0.43417085427135677,9,5
19,s_0,0.3979899497487437,5,0
23,abs_sum_0,0.2522613065326633,2,0
4,status_0,0.0,0,0
17,dd_0,0.0,0,0
2,result_err_7,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
3,fn_1,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
14,temp_3,0.0,0,0
26,seps_1,0.0,0,0
15,temp_0,0.0,0,0
16,dd_1,0.0,0,0
7,result_err_0,0.0,0,0
22,ceps_1,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
20,result_val_0,0.0,0,0
