*************Target variables in total: 40*************
Number of Fault Insertions: 510
Number of Faulty Executions: 446
,variable_name,max_risk_diff,quantile1,quantile2
11,d_4,0.988988988988989,0,8
26,seps_1,0.9390243902439024,4,1
39,seps_0,0.9169675090252708,9,0
31,result_val_2,0.893467336683417,1,9
19,s_0,0.8693467336683417,9,5
0,y_2,0.851,0,2
22,ceps_1,0.8475609756097561,4,1
30,sqrty_0,0.7597989949748744,0,2
6,y_0,0.7407407407407407,9,7
18,cy_0,0.5869346733668341,8,9
27,z_0,0.5316582914572864,9,0
24,sy_0,0.47939698492462307,0,2
23,abs_sum_0,0.4613065326633166,9,5
25,d_5,0.4452261306532663,5,0
5,y2_0,0.18318318318318316,9,0
8,e_4,0.10410410410410409,0,2
20,result_val_0,0.10351758793969848,9,7
12,d_1,0.028028028028028035,0,1
35,ampl_0,0.025125628140703515,9,7
14,temp_3,0.022022022022022022,0,1
9,e_1,0.010010010010010006,0,1
29,stat_cp_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
2,result_err_7,0.0,0,0
13,d_0,0.0,0,0
28,stat_ct_0,0.0,0,0
10,e_0,0.0,0,0
7,result_err_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
4,status_0,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
15,temp_0,0.0,0,0
3,fn_1,0.0,0,0
