*************Target variables in total: 40*************
Number of Fault Insertions: 485
Number of Faulty Executions: 418
,variable_name,max_risk_diff,quantile1,quantile2
11,d_4,0.998998998998999,0,8
39,seps_0,0.9290012033694344,9,5
22,ceps_1,0.6890243902439024,0,1
18,cy_0,0.6582914572864321,1,9
26,seps_1,0.5487804878048781,0,6
6,y_0,0.46546546546546547,2,8
30,sqrty_0,0.3869346733668342,7,2
5,y2_0,0.3383383383383383,2,3
0,y_2,0.325,7,1
19,s_0,0.30452261306532663,9,4
31,result_val_2,0.26834170854271355,0,2
27,z_0,0.2150753768844221,2,0
25,d_5,0.19899497487437187,4,0
24,sy_0,0.1678391959798995,6,2
23,abs_sum_0,0.15577889447236182,5,1
20,result_val_0,0.07839195979899499,0,2
8,e_4,0.05905905905905905,0,1
35,ampl_0,0.05728643216080398,0,9
12,d_1,0.022022022022022025,1,0
9,e_1,0.00900900900900901,1,0
14,temp_3,0.002002002002002002,1,0
29,stat_cp_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
2,result_err_7,0.0,0,0
16,dd_1,0.0,0,0
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
13,d_0,0.0,0,0
10,e_0,0.0,0,0
4,status_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
15,temp_0,0.0,0,0
7,result_err_0,0.0,0,0
28,stat_ct_0,0.0,0,0
