*************Target variables in total: 40*************
Number of Fault Insertions: 472
Number of Faulty Executions: 391
,variable_name,max_risk_diff,quantile1,quantile2
38,ceps_0,1.0,0,2
18,cy_0,0.7165829145728643,7,9
19,s_0,0.5949748743718593,9,3
31,result_val_2,0.450251256281407,4,0
24,sy_0,0.43618090452261304,8,9
30,sqrty_0,0.40100502512562813,9,0
6,y_0,0.38038038038038036,2,3
39,seps_0,0.2888086642599278,6,7
20,result_val_0,0.27035175879396983,0,1
0,y_2,0.27,4,0
27,z_0,0.24522613065326634,5,8
5,y2_0,0.17917917917917917,5,3
9,e_1,0.044044044044044044,1,0
35,ampl_0,0.04120603015075377,5,3
12,d_1,0.037037037037037035,1,0
11,d_4,0.02902902902902903,0,8
23,abs_sum_0,0.02412060301507538,9,7
25,d_5,0.02110552763819095,5,0
29,stat_cp_0,0.0,0,0
2,result_err_7,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
14,temp_3,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
3,fn_1,0.0,0,0
4,status_0,0.0,0,0
15,temp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
16,dd_1,0.0,0,0
13,d_0,0.0,0,0
10,e_0,0.0,0,0
22,ceps_1,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
7,result_err_0,0.0,0,0
8,e_4,0.0,0,0
17,dd_0,0.0,0,0
26,seps_1,0.0,0,0
