*************Target variables in total: 40*************
Number of Fault Insertions: 506
Number of Faulty Executions: 503
,variable_name,max_risk_diff,quantile1,quantile2
14,temp_3,0.954954954954955,1,0
30,sqrty_0,0.9236180904522613,3,2
26,seps_1,0.9146341463414634,8,1
39,seps_0,0.8567990373044525,1,0
0,y_2,0.8079999999999999,8,2
18,cy_0,0.75678391959799,8,2
6,y_0,0.7367367367367368,6,7
23,abs_sum_0,0.7296482412060301,4,2
22,ceps_1,0.7073170731707317,3,1
27,z_0,0.6904522613065327,6,7
5,y2_0,0.6836836836836836,4,7
11,d_4,0.6146146146146146,0,9
24,sy_0,0.6050251256281407,2,7
35,ampl_0,0.6030150753768844,0,3
19,s_0,0.5276381909547738,0,4
25,d_5,0.5145728643216081,6,9
12,d_1,0.4134134134134134,1,0
20,result_val_0,0.22613065326633164,0,7
9,e_1,0.19119119119119116,1,0
31,result_val_2,0.1507537688442211,5,1
8,e_4,0.13013013013013008,0,1
2,result_err_7,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
13,d_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
16,dd_1,0.0,0,0
29,stat_cp_0,0.0,0,0
17,dd_0,0.0,0,0
7,result_err_0,0.0,0,0
3,fn_1,0.0,0,0
4,status_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
15,temp_0,0.0,0,0
10,e_0,0.0,0,0
28,stat_ct_0,0.0,0,0
