*************Target variables in total: 40*************
Number of Fault Insertions: 1014
Number of Faulty Executions: 753
,variable_name,max_risk_diff,quantile1,quantile2
24,sy_0,0.29447236180904524,1,0
11,d_4,0.10810810810810811,8,6
22,ceps_1,0.10778443113772451,3,2
35,ampl_0,0.0964824120603015,1,3
26,seps_1,0.06586826347305386,0,1
20,result_val_0,0.03316582914572863,7,2
6,y_0,0.019019019019019034,5,3
25,d_5,0.012060301507537674,0,7
5,y2_0,0.009009009009009028,5,3
0,y_2,0.008000000000000007,0,5
23,abs_sum_0,0.004020100502512558,0,9
14,temp_3,0.004004004004003914,0,1
19,s_0,0.0030150753768843908,2,1
18,cy_0,0.0030150753768843908,0,9
27,z_0,0.0030150753768843908,6,0
12,d_1,0.0010010010010009784,0,1
9,e_1,0.0010010010010009784,0,1
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
38,ceps_0,0.0,0,0
29,stat_cp_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
31,result_val_2,0.0,0,0
30,sqrty_0,0.0,0,0
10,e_0,0.0,0,0
4,status_0,0.0,0,0
28,stat_ct_0,0.0,0,0
3,fn_1,0.0,0,0
7,result_err_0,0.0,0,0
8,e_4,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
15,temp_0,0.0,0,0
13,d_0,0.0,0,0
39,seps_0,0.0,0,0
