*************Target variables in total: 40*************
Number of Fault Insertions: 491
Number of Faulty Executions: 435
,variable_name,max_risk_diff,quantile1,quantile2
6,y_0,1.0,0,1
15,temp_0,0.8148148148148149,0,1
16,dd_1,0.7837837837837838,0,1
14,temp_3,0.7787787787787788,9,1
5,y2_0,0.7617617617617618,0,8
12,d_1,0.7597597597597597,9,1
9,e_1,0.7427427427427428,0,1
24,sy_0,0.6311557788944724,9,2
26,seps_1,0.5792682926829268,5,6
25,d_5,0.5557788944723618,0,5
18,cy_0,0.5105527638190954,7,0
27,z_0,0.39396984924623113,2,9
22,ceps_1,0.3719512195121951,2,0
0,y_2,0.329,7,8
30,sqrty_0,0.3236180904522613,4,5
23,abs_sum_0,0.2984924623115578,9,4
31,result_val_2,0.2663316582914573,4,1
19,s_0,0.2271356783919598,4,0
39,seps_0,0.22021660649819494,3,1
20,result_val_0,0.16482412060301507,8,0
11,d_4,0.022022022022021998,0,1
35,ampl_0,0.01909547738693468,2,9
8,e_4,0.007007007007007016,9,1
2,result_err_7,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
1,result_val_1,0.0,0,0
28,stat_ct_0,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
21,result_err_1,0.0,0,0
29,stat_cp_0,0.0,0,0
