*************Target variables in total: 37*************
Number of Fault Insertions: 248
Number of Faulty Executions: 147
,variable_name,importance_score,p_label
51,t_1,0.7225330625773799,-2
25,e_4,0.7098591898718322,2
24,result_err_0,0.7098591898718322,2
55,result_err_9,0.6511627906976745,0
53,c0_1,0.6511627906976745,0
54,result_err_10,0.6339651742470481,-1
52,result_val_7,0.6330924689000613,-1
23,result_val_0,0.6112999534568481,2
40,dd_1,0.6112999534568481,4
37,temp_0,0.6112999534568481,4
30,d_4,0.6112999534568481,2
27,e_1,0.5989504360270844,-2
32,d_1,0.5696078115252757,-2
35,temp_3,0.5696078115252757,-2
22,y_0,0.5034572943621605,3
21,y2_0,0.5034572943621605,3
42,dd_0,0.4544049459041731,0
19,status_0,0.4544049459041731,0
29,e_0,0.4544049459041731,0
34,d_0,0.4544049459041731,0
46,c0_0,0,-5
43,px11_0,0,-5
44,t_0,0,-5
45,result_val_6,0,-5
48,result_err_7,0,-5
49,result_err_6,0,-5
50,px_0,0,-5
47,result_err_8,0,-5
15,x_4,0,-5
6,value_2,0,-5
8,value_1,0,-5
9,result_err_4,0,-5
11,count_1,0,-5
1,n_4,0,-5
13,count_0,0,-5
20,return_val_0,0,-5
18,result_val_4,0,-5
