*************Target variables in total: 40*************
Number of Fault Insertions: 508
Number of Faulty Executions: 505
,variable_name,max_risk_diff,quantile1,quantile2
14,temp_3,0.9419419419419419,1,0
22,ceps_1,0.8658536585365854,0,1
26,seps_1,0.8475609756097561,0,8
19,s_0,0.828140703517588,3,9
30,sqrty_0,0.8231155778894472,6,5
23,abs_sum_0,0.8100502512562814,1,0
6,y_0,0.7987987987987988,6,7
39,seps_0,0.7845968712394705,0,4
5,y2_0,0.7747747747747747,3,4
24,sy_0,0.771859296482412,4,6
0,y_2,0.742,1,5
11,d_4,0.7207207207207208,8,9
20,result_val_0,0.6472361809045226,1,9
8,e_4,0.6456456456456456,1,0
25,d_5,0.6371859296482412,8,5
27,z_0,0.6050251256281407,8,4
18,cy_0,0.5989949748743719,0,8
35,ampl_0,0.5748743718592965,0,4
9,e_1,0.24824824824824826,1,0
31,result_val_2,0.1648241206030151,0,7
12,d_1,0.09209209209209213,1,0
29,stat_cp_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
2,result_err_7,0.0,0,0
13,d_0,0.0,0,0
28,stat_ct_0,0.0,0,0
10,e_0,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
15,temp_0,0.0,0,0
3,fn_1,0.0,0,0
