*************Target variables in total: 40*************
Number of Fault Insertions: 981
Number of Faulty Executions: 736
,variable_name,max_risk_diff,quantile1,quantile2
6,y_0,0.5525525525525525,0,4
14,temp_3,0.4724724724724725,0,3
5,y2_0,0.46446446446446443,0,4
12,d_1,0.30330330330330335,8,3
26,seps_1,0.29268292682926833,4,6
9,e_1,0.29229229229229226,0,3
8,e_4,0.2912912912912913,0,3
11,d_4,0.27727727727727725,0,2
35,ampl_0,0.2552763819095477,1,5
22,ceps_1,0.07317073170731703,2,1
25,d_5,0.0060301507537688925,1,0
23,abs_sum_0,0.005025125628140725,0,8
18,cy_0,0.005025125628140725,0,5
31,result_val_2,0.004020100502512558,0,8
19,s_0,0.004020100502512558,0,5
27,z_0,0.0020100502512563345,0,5
16,dd_1,0.002002002002001957,0,2
20,result_val_0,0.0010050251256281673,0,7
32,result_err_10,0.0,0,0
34,result_err_8,0.0,0,0
30,sqrty_0,0.0,0,0
29,stat_cp_0,0.0,0,0
36,stat_ca_0,0.0,0,0
37,e2_0,0.0,0,0
28,stat_ct_0,0.0,0,0
38,ceps_0,0.0,0,0
33,result_err_9,0.0,0,0
0,y_2,0.0,0,0
24,sy_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
17,dd_0,0.0,0,0
15,temp_0,0.0,0,0
13,d_0,0.0,0,0
10,e_0,0.0,0,0
7,result_err_0,0.0,0,0
4,status_0,0.0,0,0
3,fn_1,0.0,0,0
2,result_err_7,0.0,0,0
39,seps_0,0.0,0,0
