*************Target variables in total: 40*************
Number of Fault Insertions: 478
Number of Faulty Executions: 475
,variable_name,max_risk_diff,quantile1,quantile2
5,y2_0,0.9459459459459459,1,5
26,seps_1,0.926829268292683,0,3
0,y_2,0.9229999999999999,8,4
24,sy_0,0.914572864321608,9,0
30,sqrty_0,0.8814070351758795,8,4
22,ceps_1,0.8353658536585366,0,3
6,y_0,0.7967967967967967,1,5
23,abs_sum_0,0.7437185929648241,6,0
35,ampl_0,0.6150753768844222,0,4
18,cy_0,0.5467336683417086,8,9
39,seps_0,0.51985559566787,2,0
27,z_0,0.3929648241206031,6,3
20,result_val_0,0.3005025125628141,8,1
31,result_val_2,0.24120603015075376,0,8
25,d_5,0.2371859296482412,8,4
19,s_0,0.23517587939698492,8,0
11,d_4,0.0920920920920921,0,9
8,e_4,0.07307307307307306,1,0
9,e_1,0.03003003003003002,0,1
12,d_1,0.023023023023023004,1,0
14,temp_3,0.010010010010010006,0,1
21,result_err_1,0.0,0,0
13,d_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
3,fn_1,0.0,0,0
1,result_val_1,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
16,dd_1,0.0,0,0
4,status_0,0.0,0,0
17,dd_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
15,temp_0,0.0,0,0
