*************Target variables in total: 40*************
Number of Fault Insertions: 1011
Number of Faulty Executions: 747
,variable_name,max_risk_diff,quantile1,quantile2
6,y_0,0.5275275275275275,0,4
5,y2_0,0.4204204204204204,0,4
35,ampl_0,0.3758793969849247,7,9
11,d_4,0.2832832832832832,7,6
8,e_4,0.2632632632632632,0,3
9,e_1,0.2182182182182183,0,3
12,d_1,0.21821821821821819,8,3
22,ceps_1,0.10303030303030303,0,3
14,temp_3,0.03703703703703709,0,3
24,sy_0,0.03316582914572863,2,0
26,seps_1,0.024242424242424288,0,2
27,z_0,0.02010050251256279,7,3
20,result_val_0,0.008040201005025116,6,0
30,sqrty_0,0.0030150753768843908,1,0
0,y_2,0.0030000000000000027,1,0
15,temp_0,0.0010010010010009784,0,7
28,stat_ct_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
31,result_val_2,0.0,0,0
3,fn_1,0.0,0,0
29,stat_cp_0,0.0,0,0
4,status_0,0.0,0,0
16,dd_1,0.0,0,0
7,result_err_0,0.0,0,0
25,d_5,0.0,0,0
10,e_0,0.0,0,0
23,abs_sum_0,0.0,0,0
13,d_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
19,s_0,0.0,0,0
18,cy_0,0.0,0,0
17,dd_0,0.0,0,0
39,seps_0,0.0,0,0
