*************Target variables in total: 37*************
Number of Fault Insertions: 243
Number of Faulty Executions: 150
,variable_name,importance_score,p_label
24,result_err_0,0.7683079260533917,2
25,e_4,0.7683079260533917,2
51,t_1,0.6896239692236006,-2
55,result_err_9,0.6600660066006601,0
53,c0_1,0.6600660066006601,0
40,dd_1,0.6566748519680917,3
37,temp_0,0.6566748519680917,3
32,d_1,0.6349221695144202,4
35,temp_3,0.6349221695144202,4
30,d_4,0.6349221695144202,2
23,result_val_0,0.6349221695144202,2
52,result_val_7,0.6319056889265744,-1
54,result_err_10,0.6294567889477637,-1
21,y2_0,0.6099127998467716,3
22,y_0,0.6099127998467716,3
27,e_1,0.5806351508626904,4
34,d_0,0.46153846153846145,0
19,status_0,0.46153846153846145,0
42,dd_0,0.46153846153846145,0
29,e_0,0.46153846153846145,0
44,t_0,0,-5
43,px11_0,0,-5
11,count_1,0,-5
45,result_val_6,0,-5
47,result_err_8,0,-5
48,result_err_7,0,-5
49,result_err_6,0,-5
50,px_0,0,-5
46,c0_0,0,-5
8,value_1,0,-5
6,value_2,0,-5
1,n_4,0,-5
9,result_err_4,0,-5
20,return_val_0,0,-5
18,result_val_4,0,-5
15,x_4,0,-5
13,count_0,0,-5
