*************Target variables in total: 40*************
Number of Fault Insertions: 500
Number of Faulty Executions: 425
,variable_name,max_risk_diff,quantile1,quantile2
38,ceps_0,1.0,0,3
18,cy_0,0.8140703517587939,7,1
5,y2_0,0.8098098098098098,7,8
30,sqrty_0,0.8,6,0
35,ampl_0,0.7989949748743719,3,8
39,seps_0,0.7460890493381468,9,8
19,s_0,0.7447236180904522,9,1
6,y_0,0.7247247247247247,3,8
11,d_4,0.7037037037037037,0,8
0,y_2,0.689,6,0
8,e_4,0.6566566566566566,2,0
27,z_0,0.6170854271356784,3,8
24,sy_0,0.5396984924623116,8,0
31,result_val_2,0.4653266331658292,5,8
12,d_1,0.43543543543543545,1,0
9,e_1,0.35135135135135137,1,0
25,d_5,0.2190954773869347,4,3
23,abs_sum_0,0.19095477386934673,9,5
34,result_err_8,0.0,0,0
3,fn_1,0.0,0,0
28,stat_ct_0,0.0,0,0
32,result_err_10,0.0,0,0
36,stat_ca_0,0.0,0,0
4,status_0,0.0,0,0
37,e2_0,0.0,0,0
2,result_err_7,0.0,0,0
29,stat_cp_0,0.0,0,0
33,result_err_9,0.0,0,0
10,e_0,0.0,0,0
26,seps_1,0.0,0,0
22,ceps_1,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
7,result_err_0,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
15,temp_0,0.0,0,0
14,temp_3,0.0,0,0
13,d_0,0.0,0,0
20,result_val_0,0.0,0,0
