*************Target variables in total: 40*************
Number of Fault Insertions: 519
Number of Faulty Executions: 516
,variable_name,max_risk_diff,quantile1,quantile2
5,y2_0,0.9189189189189189,9,2
30,sqrty_0,0.8542713567839195,0,7
6,y_0,0.8498498498498498,9,2
19,s_0,0.7879396984924623,9,0
26,seps_1,0.6707317073170732,6,5
24,sy_0,0.6592964824120603,4,2
18,cy_0,0.650251256281407,0,2
0,y_2,0.643,0,7
23,abs_sum_0,0.5608040201005025,1,5
25,d_5,0.5467336683417086,9,3
22,ceps_1,0.5365853658536586,1,2
35,ampl_0,0.47537688442211057,0,3
39,seps_0,0.4067388688327316,0,6
27,z_0,0.38291457286432157,3,2
20,result_val_0,0.27939698492462306,9,0
31,result_val_2,0.2703517587939699,9,7
11,d_4,0.26126126126126126,9,0
12,d_1,0.20620620620620622,0,1
9,e_1,0.19319319319319317,0,1
8,e_4,0.15715715715715717,0,1
14,temp_3,0.025025025025025016,0,1
3,fn_1,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
13,d_0,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
15,temp_0,0.0,0,0
4,status_0,0.0,0,0
