*************Target variables in total: 40*************
Number of Fault Insertions: 492
Number of Faulty Executions: 442
,variable_name,max_risk_diff,quantile1,quantile2
6,y_0,0.974974974974975,0,5
18,cy_0,0.9427135678391959,9,2
22,ceps_1,0.8841463414634146,1,2
26,seps_1,0.8170731707317073,4,7
15,temp_0,0.7627627627627628,0,1
16,dd_1,0.7607607607607607,0,1
9,e_1,0.7547547547547547,0,2
14,temp_3,0.7457457457457457,9,2
5,y2_0,0.7387387387387387,0,7
11,d_4,0.7347347347347348,9,1
8,e_4,0.7087087087087087,0,2
24,sy_0,0.5849246231155779,1,9
23,abs_sum_0,0.4914572864321608,1,9
30,sqrty_0,0.48040201005025124,0,3
12,d_1,0.4274274274274274,0,2
0,y_2,0.278,9,3
27,z_0,0.2613065326633166,9,6
19,s_0,0.2351758793969849,9,0
39,seps_0,0.2226233453670277,4,0
25,d_5,0.19497487437185929,0,1
20,result_val_0,0.18391959798994972,9,0
31,result_val_2,0.1708542713567839,1,5
35,ampl_0,0.02814070351758796,0,9
2,result_err_7,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
17,dd_0,0.0,0,0
1,result_val_1,0.0,0,0
28,stat_ct_0,0.0,0,0
3,fn_1,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
21,result_err_1,0.0,0,0
29,stat_cp_0,0.0,0,0
