*************Target variables in total: 40*************
Number of Fault Insertions: 486
Number of Faulty Executions: 483
,variable_name,max_risk_diff,quantile1,quantile2
24,sy_0,0.9959798994974874,9,0
18,cy_0,0.9748743718592965,6,3
6,y_0,0.963963963963964,3,7
39,seps_0,0.941034897713598,0,3
26,seps_1,0.7743902439024389,3,4
0,y_2,0.7509999999999999,8,2
31,result_val_2,0.6663316582914574,9,1
27,z_0,0.6201005025125629,0,6
35,ampl_0,0.614070351758794,0,3
8,e_4,0.5755755755755756,0,1
30,sqrty_0,0.5155778894472363,8,3
22,ceps_1,0.5060975609756098,0,4
25,d_5,0.49447236180904525,0,9
19,s_0,0.4381909547738693,9,0
23,abs_sum_0,0.3628140703517588,9,7
5,y2_0,0.31131131131131135,3,6
20,result_val_0,0.1477386934673367,8,0
9,e_1,0.09509509509509512,0,1
11,d_4,0.09409409409409408,0,9
12,d_1,0.04604604604604606,0,1
14,temp_3,0.01101101101101101,1,0
29,stat_cp_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
10,e_0,0.0,0,0
16,dd_1,0.0,0,0
17,dd_0,0.0,0,0
2,result_err_7,0.0,0,0
13,d_0,0.0,0,0
3,fn_1,0.0,0,0
7,result_err_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
15,temp_0,0.0,0,0
4,status_0,0.0,0,0
28,stat_ct_0,0.0,0,0
