*************Target variables in total: 40*************
Number of Fault Insertions: 476
Number of Faulty Executions: 430
,variable_name,max_risk_diff,quantile1,quantile2
6,y_0,1.0,0,1
26,seps_1,0.9212121212121213,1,0
15,temp_0,0.7837837837837838,0,1
14,temp_3,0.7757757757757757,0,1
16,dd_1,0.7577577577577578,0,1
12,d_1,0.7507507507507507,9,2
5,y2_0,0.7477477477477478,0,7
9,e_1,0.6536536536536536,0,2
22,ceps_1,0.49696969696969695,2,0
18,cy_0,0.45427135678391956,1,6
24,sy_0,0.42412060301507537,3,1
23,abs_sum_0,0.40904522613065325,0,8
31,result_val_2,0.24321608040201004,7,8
19,s_0,0.21909547738693466,3,9
25,d_5,0.1849246231155779,8,3
20,result_val_0,0.10452261306532663,1,9
11,d_4,0.10210210210210213,9,1
27,z_0,0.08844221105527639,5,1
30,sqrty_0,0.06331658291457287,4,8
0,y_2,0.06,4,8
35,ampl_0,0.024120603015075348,0,9
39,seps_0,0.018072289156626505,6,8
8,e_4,0.018018018018018056,0,2
2,result_err_7,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
1,result_val_1,0.0,0,0
21,result_err_1,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
