*************Target variables in total: 40*************
Number of Fault Insertions: 519
Number of Faulty Executions: 515
,variable_name,max_risk_diff,quantile1,quantile2
24,sy_0,0.9869346733668342,1,9
23,abs_sum_0,0.9085427135678392,4,0
18,cy_0,0.8020100502512563,0,5
19,s_0,0.7175879396984924,3,9
39,seps_0,0.6762936221419976,8,2
6,y_0,0.6756756756756757,8,6
5,y2_0,0.6066066066066066,8,4
0,y_2,0.595,1,3
35,ampl_0,0.5889447236180905,0,3
30,sqrty_0,0.5537688442211055,1,3
20,result_val_0,0.4793969849246231,0,9
31,result_val_2,0.46231155778894467,0,7
27,z_0,0.45326633165829144,9,6
26,seps_1,0.4390243902439024,4,8
25,d_5,0.43216080402010054,0,2
11,d_4,0.3163163163163163,9,0
8,e_4,0.3103103103103103,0,2
22,ceps_1,0.2195121951219512,1,2
9,e_1,0.05005005005005003,1,0
12,d_1,0.033033033033033066,1,0
17,dd_0,0.0,0,0
13,d_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
10,e_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
28,stat_ct_0,0.0,0,0
29,stat_cp_0,0.0,0,0
7,result_err_0,0.0,0,0
14,temp_3,0.0,0,0
15,temp_0,0.0,0,0
16,dd_1,0.0,0,0
3,fn_1,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
4,status_0,0.0,0,0
2,result_err_7,0.0,0,0
