*************Target variables in total: 40*************
Number of Fault Insertions: 512
Number of Faulty Executions: 429
,variable_name,max_risk_diff,quantile1,quantile2
35,ampl_0,0.8170854271356784,1,8
18,cy_0,0.8130653266331659,0,9
0,y_2,0.8,8,0
6,y_0,0.7967967967967968,1,8
5,y2_0,0.7897897897897898,5,8
30,sqrty_0,0.7809045226130653,9,0
8,e_4,0.7657657657657657,2,0
27,z_0,0.7547738693467336,1,8
11,d_4,0.7137137137137137,0,8
24,sy_0,0.6984924623115578,2,1
31,result_val_2,0.5989949748743718,5,0
12,d_1,0.44244244244244246,1,0
9,e_1,0.3973973973973974,1,0
23,abs_sum_0,0.39195979899497485,0,3
39,seps_0,0.33333333333333337,8,6
25,d_5,0.12261306532663319,0,9
19,s_0,0.1185929648241206,9,6
20,result_val_0,0.07738693467336683,2,6
29,stat_cp_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
3,fn_1,0.0,0,0
4,status_0,0.0,0,0
15,temp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
16,dd_1,0.0,0,0
26,seps_1,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
22,ceps_1,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
14,temp_3,0.0,0,0
17,dd_0,0.0,0,0
7,result_err_0,0.0,0,0
