*************Target variables in total: 40*************
Number of Fault Insertions: 503
Number of Faulty Executions: 425
,variable_name,max_risk_diff,quantile1,quantile2
24,sy_0,0.8100502512562814,9,5
35,ampl_0,0.8040201005025126,6,8
25,d_5,0.7778894472361809,0,3
6,y_0,0.7777777777777778,3,8
5,y2_0,0.7757757757757757,0,8
0,y_2,0.773,6,0
30,sqrty_0,0.770854271356784,6,0
18,cy_0,0.7286432160804021,7,0
8,e_4,0.6946946946946947,2,0
31,result_val_2,0.685427135678392,6,0
27,z_0,0.6381909547738693,3,8
11,d_4,0.6196196196196196,0,8
19,s_0,0.3055276381909548,6,0
39,seps_0,0.2912154031287605,8,5
12,d_1,0.27627627627627627,1,0
9,e_1,0.2652652652652653,1,0
23,abs_sum_0,0.17688442211055277,8,3
20,result_val_0,0.085427135678392,6,8
29,stat_cp_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
3,fn_1,0.0,0,0
4,status_0,0.0,0,0
14,temp_3,0.0,0,0
28,stat_ct_0,0.0,0,0
15,temp_0,0.0,0,0
26,seps_1,0.0,0,0
10,e_0,0.0,0,0
22,ceps_1,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
13,d_0,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
7,result_err_0,0.0,0,0
