*************Target variables in total: 40*************
Number of Fault Insertions: 1430
Number of Faulty Executions: 824
,variable_name,max_risk_diff,quantile1,quantile2
22,ceps_1,0.5304878048780488,0,1
14,temp_3,0.5275275275275275,8,2
26,seps_1,0.18902439024390238,0,1
12,d_1,0.0830830830830831,8,2
9,e_1,0.06306306306306309,0,3
35,ampl_0,0.05829145728643215,0,9
11,d_4,0.055055055055055035,0,7
6,y_0,0.03903903903903905,0,8
8,e_4,0.03803803803803807,0,2
24,sy_0,0.03417085427135669,5,9
5,y2_0,0.019019019019019034,0,8
15,temp_0,0.010010010010010006,0,3
16,dd_1,0.010010010010010006,0,3
20,result_val_0,0.008040201005025116,9,7
18,cy_0,0.0060301507537687815,0,1
0,y_2,0.006000000000000005,2,0
19,s_0,0.0020100502512563345,0,5
27,z_0,0.0020100502512563345,0,9
30,sqrty_0,0.0010050251256280562,8,0
13,d_0,0.0,0,0
29,stat_cp_0,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
2,result_err_7,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
31,result_val_2,0.0,0,0
28,stat_ct_0,0.0,0,0
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
25,d_5,0.0,0,0
4,status_0,0.0,0,0
23,abs_sum_0,0.0,0,0
7,result_err_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
10,e_0,0.0,0,0
39,seps_0,0.0,0,0
