*************Target variables in total: 40*************
Number of Fault Insertions: 1486
Number of Faulty Executions: 843
,variable_name,max_risk_diff,quantile1,quantile2
26,seps_1,0.09142857142857141,2,0
12,d_1,0.07907907907907907,0,2
11,d_4,0.07407407407407407,0,7
9,e_1,0.06906906906906907,8,3
8,e_4,0.06106106106106102,7,2
22,ceps_1,0.03428571428571425,2,0
14,temp_3,0.034034034034034044,0,2
35,ampl_0,0.03316582914572863,0,8
18,cy_0,0.032160804020100464,0,2
24,sy_0,0.016080402010050232,0,3
27,z_0,0.005025125628140725,7,8
31,result_val_2,0.0030150753768843908,0,2
20,result_val_0,0.0030150753768843908,9,1
25,d_5,0.0030150753768843908,0,5
19,s_0,0.0010050251256281673,1,0
32,result_err_10,0.0,0,0
33,result_err_9,0.0,0,0
30,sqrty_0,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
34,result_err_8,0.0,0,0
36,stat_ca_0,0.0,0,0
37,e2_0,0.0,0,0
38,ceps_0,0.0,0,0
0,y_2,0.0,0,0
23,abs_sum_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
17,dd_0,0.0,0,0
16,dd_1,0.0,0,0
15,temp_0,0.0,0,0
13,d_0,0.0,0,0
10,e_0,0.0,0,0
7,result_err_0,0.0,0,0
6,y_0,0.0,0,0
5,y2_0,0.0,0,0
4,status_0,0.0,0,0
3,fn_1,0.0,0,0
2,result_err_7,0.0,0,0
39,seps_0,0.0,0,0
