*************Target variables in total: 40*************
Number of Fault Insertions: 526
Number of Faulty Executions: 524
,variable_name,max_risk_diff,quantile1,quantile2
22,ceps_1,1.0,1,0
24,sy_0,0.9819095477386934,3,0
18,cy_0,0.9809045226130654,0,5
14,temp_3,0.9389389389389389,1,0
30,sqrty_0,0.9045226130653266,8,9
26,seps_1,0.8780487804878049,8,0
0,y_2,0.831,3,9
8,e_4,0.8008008008008008,1,0
39,seps_0,0.7617328519855595,8,0
5,y2_0,0.6676676676676676,8,0
35,ampl_0,0.6261306532663317,0,4
23,abs_sum_0,0.507537688442211,0,1
27,z_0,0.43618090452261304,8,3
31,result_val_2,0.414070351758794,9,2
25,d_5,0.3819095477386935,0,3
6,y_0,0.34934934934934936,8,3
19,s_0,0.2894472361809045,5,1
20,result_val_0,0.27437185929648233,5,1
11,d_4,0.21821821821821819,8,9
9,e_1,0.07307307307307309,1,0
12,d_1,0.024024024024023927,0,1
1,result_val_1,0.0,0,0
21,result_err_1,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
13,d_0,0.0,0,0
2,result_err_7,0.0,0,0
29,stat_cp_0,0.0,0,0
28,stat_ct_0,0.0,0,0
7,result_err_0,0.0,0,0
3,fn_1,0.0,0,0
15,temp_0,0.0,0,0
10,e_0,0.0,0,0
16,dd_1,0.0,0,0
17,dd_0,0.0,0,0
4,status_0,0.0,0,0
