*************Target variables in total: 40*************
Number of Fault Insertions: 508
Number of Faulty Executions: 451
,variable_name,max_risk_diff,quantile1,quantile2
6,y_0,0.967967967967968,0,1
18,cy_0,0.9628140703517588,8,0
14,temp_3,0.8378378378378378,9,1
16,dd_1,0.8248248248248249,0,1
15,temp_0,0.8128128128128128,0,1
26,seps_1,0.7682926829268293,0,8
9,e_1,0.7487487487487487,9,1
12,d_1,0.7477477477477478,9,1
5,y2_0,0.7457457457457457,0,8
31,result_val_2,0.6753768844221106,9,5
11,d_4,0.5855855855855856,0,8
22,ceps_1,0.5670731707317073,1,4
25,d_5,0.5185929648241207,4,8
19,s_0,0.42311557788944726,9,3
24,sy_0,0.37386934673366834,6,7
23,abs_sum_0,0.25025125628140704,8,9
20,result_val_0,0.23618090452261303,9,3
30,sqrty_0,0.11457286432160804,4,1
0,y_2,0.092,8,1
27,z_0,0.07638190954773869,0,8
35,ampl_0,0.023115577889447236,1,7
39,seps_0,0.007220216606498195,7,0
8,e_4,0.007007007007007016,0,1
2,result_err_7,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
1,result_val_1,0.0,0,0
28,stat_ct_0,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
13,d_0,0.0,0,0
21,result_err_1,0.0,0,0
29,stat_cp_0,0.0,0,0
