*************Target variables in total: 40*************
Number of Fault Insertions: 513
Number of Faulty Executions: 447
,variable_name,max_risk_diff,quantile1,quantile2
6,y_0,0.996996996996997,0,4
22,ceps_1,0.9573170731707317,1,0
15,temp_0,0.8288288288288288,0,1
25,d_5,0.7628140703517587,9,3
14,temp_3,0.7577577577577578,9,1
16,dd_1,0.7537537537537538,0,1
5,y2_0,0.7367367367367368,0,8
12,d_1,0.7357357357357357,9,1
0,y_2,0.6749999999999999,9,6
26,seps_1,0.5853658536585366,1,0
24,sy_0,0.45326633165829144,0,5
18,cy_0,0.39899497487437185,4,5
30,sqrty_0,0.271356783919598,9,6
9,e_1,0.21621621621621617,9,1
23,abs_sum_0,0.1678391959798995,7,1
20,result_val_0,0.1407035175879397,0,8
39,seps_0,0.13959085439229846,7,0
31,result_val_2,0.13266331658291458,1,9
27,z_0,0.1316582914572864,2,7
19,s_0,0.09849246231155778,5,8
35,ampl_0,0.03718592964824119,0,9
11,d_4,0.032032032032032004,9,1
8,e_4,0.007007007007007016,0,1
2,result_err_7,0.0,0,0
38,ceps_0,0.0,0,0
37,e2_0,0.0,0,0
36,stat_ca_0,0.0,0,0
34,result_err_8,0.0,0,0
33,result_err_9,0.0,0,0
32,result_err_10,0.0,0,0
13,d_0,0.0,0,0
29,stat_cp_0,0.0,0,0
17,dd_0,0.0,0,0
3,fn_1,0.0,0,0
4,status_0,0.0,0,0
7,result_err_0,0.0,0,0
10,e_0,0.0,0,0
21,result_err_1,0.0,0,0
1,result_val_1,0.0,0,0
28,stat_ct_0,0.0,0,0
