*************Target variables in total: 37*************
Number of Fault Insertions: 255
Number of Faulty Executions: 154
,variable_name,importance_score,p_label
25,e_4,0.7760316080462607,2
24,result_err_0,0.7760316080462607,2
51,t_1,0.7420268045046899,-2
23,result_val_0,0.7066367565759644,2
30,d_4,0.7066367565759644,2
40,dd_1,0.6911892710063425,4
37,temp_0,0.6911892710063425,4
53,c0_1,0.6717557251908397,0
55,result_err_9,0.6717557251908397,0
54,result_err_10,0.6411492100649958,-1
52,result_val_7,0.6403985813794154,-1
27,e_1,0.6331206126461336,3
35,temp_3,0.630660089452857,-2
32,d_1,0.630660089452857,-2
21,y2_0,0.6081247180115404,3
22,y_0,0.6081247180115404,3
29,e_0,0.47094801223241584,0
19,status_0,0.47094801223241584,0
42,dd_0,0.47094801223241584,0
34,d_0,0.47094801223241584,0
48,result_err_7,0,-5
47,result_err_8,0,-5
49,result_err_6,0,-5
46,c0_0,0,-5
45,result_val_6,0,-5
50,px_0,0,-5
44,t_0,0,-5
43,px11_0,0,-5
13,count_0,0,-5
6,value_2,0,-5
8,value_1,0,-5
9,result_err_4,0,-5
1,n_4,0,-5
11,count_1,0,-5
20,return_val_0,0,-5
18,result_val_4,0,-5
15,x_4,0,-5
