*************Target variables in total: 37*************
Number of Fault Insertions: 268
Number of Faulty Executions: 168
,variable_name,importance_score,p_label
24,result_err_0,0.7703035986453225,2
25,e_4,0.7703035986453225,2
51,t_1,0.7510048317291539,-2
55,result_err_9,0.7111111111111111,0
53,c0_1,0.7111111111111111,0
54,result_err_10,0.692171310096315,-1
52,result_val_7,0.689857504208517,-1
37,temp_0,0.6853557455639134,3
40,dd_1,0.6853557455639134,3
23,result_val_0,0.6273192449666021,2
30,d_4,0.6273192449666021,2
27,e_1,0.6199920372943896,-2
35,temp_3,0.600196750199954,-2
32,d_1,0.600196750199954,-2
22,y_0,0.5382309678388094,3
21,y2_0,0.5382309678388094,3
34,d_0,0.502994011976048,0
29,e_0,0.502994011976048,0
42,dd_0,0.502994011976048,0
19,status_0,0.502994011976048,0
44,t_0,0,-5
45,result_val_6,0,-5
46,c0_0,0,-5
47,result_err_8,0,-5
48,result_err_7,0,-5
49,result_err_6,0,-5
50,px_0,0,-5
43,px11_0,0,-5
6,value_2,0,-5
8,value_1,0,-5
9,result_err_4,0,-5
11,count_1,0,-5
13,count_0,0,-5
15,x_4,0,-5
1,n_4,0,-5
18,result_val_4,0,-5
20,return_val_0,0,-5
